_id,genres,image_url,imdb_id,imdb_link,movie_id,movie_title,original_language,overview,popularity,production_countries,release_date,runtime,spoken_languages,tmdb_id,tmdb_link,vote_average,vote_count,year_released
5fc85ff26758f696344ad0b1,"[""Action"",""Comedy"",""Thriller"",""Romance""]",film-poster/2/6/6/9/0/26690-killers-0-230-0-345-crop,tt1103153,http://www.imdb.com/title/tt1103153/maindetails,killers-2010,Killers,en,"When an elite assassin marries a beautiful computer whiz after a whirlwind romance, he gives up the gun and settles down with his new bride. That is, until he learns that someone from his past has put a contract out on his life.",22.918,"[""United States of America""]",2010-06-04,100.0,"[""English""]",37821.0,https://www.themoviedb.org/movie/37821/,5.9,1819.0,2010.0
5fc85ff26758f696344ad01e,"[""Comedy""]",film-poster/3/1/6/0/4/3/316043-little-sister-0-230-0-345-crop,tt5434870,http://www.imdb.com/title/tt5434870/maindetails,little-sister-2016,Little Sister,en,"October, 2008. Young nun Colleen is avoiding all contact from her family, until an email from her mother announces, “Your brother is home.” On returning to her childhood home in Asheville, NC, she finds her old room exactly how she left it: painted black and covered in goth/metal posters. Her parents are happy enough to see her, but unease and awkwardness abounds. Her brother is living as a recluse in the guesthouse since returning home from the Iraq war. During Colleen’s visit, tensions rise and fall with a little help from Halloween, pot cupcakes, and GWAR. Little Sister is a sad comedy about family – a schmaltz-free, pathos-drenched, feel good movie for the little goth girl inside us all.",4.519,[],2016-10-06,91.0,"[""English""]",381069.0,https://www.themoviedb.org/movie/381069/,6.2,92.0,2016.0
5fc85ff26758f696344ad07f,"[""Horror"",""Thriller""]",sm/upload/4l/5p/c0/2n/3OmVZAzwOUxCeVAkGcgxGfsB6vZ-0-230-0-345-crop,tt1582507,http://www.imdb.com/title/tt1582507/maindetails,house-at-the-end-of-the-street,House at the End of the Street,en,"A mother and daughter move to a new town and find themselves living next door to a house where a young girl murdered her parents. When the daughter befriends the surviving son, she learns the story is far from over.",11.088,"[""United States of America""]",2012-09-21,101.0,"[""English""]",82505.0,https://www.themoviedb.org/movie/82505/,5.8,1471.0,2012.0
5fc85ff26758f696344acefb,"[""Drama"",""Crime""]",film-poster/3/2/8/8/3/32883-la-bete-humaine-0-230-0-345-crop,tt0029957,http://www.imdb.com/title/tt0029957/maindetails,la-bete-humaine,La Bête Humaine,fr,"On board a train bound for the port city of Le Havre, France, railroad stationmaster Roubard murders Grandmorin, who seduced his beautiful young wife, Severine. Engineer Jacques Lantier, stuck in Le Havre while the train is being repaired, also begins a passionate affair with Severine, who tries to entice the handsome stranger to murder her controlling husband. However, Lantier has a secret urge of his own that changes everything.",5.08,"[""France""]",1938-12-23,100.0,"[""Français""]",29415.0,https://www.themoviedb.org/movie/29415/,7.2,110.0,1938.0
5fc85ff26758f696344aceeb,"[""Crime"",""Drama""]",film-poster/4/7/5/0/5/47505-green-street-hooligans-0-230-0-345-crop,tt0385002,http://www.imdb.com/title/tt0385002/maindetails,green-street-hooligans,Green Street Hooligans,en,"After being wrongfully expelled from Harvard University, American Matt Buckner flees to his sister's home in England. Once there, he is befriended by her charming and dangerous brother-in-law, Pete Dunham, and introduced to the underworld of British football hooliganism. Matt learns to stand his ground through a friendship that develops against the backdrop of this secret and often violent world. 'Green Street Hooligans' is a story of loyalty, trust and the sometimes brutal consequences of living close to the edge.",14.69,"[""United Kingdom"",""United States of America""]",2005-09-09,109.0,"[""English""]",8923.0,https://www.themoviedb.org/movie/8923/,7.2,1794.0,2005.0
5fc85ff26758f696344acf29,"[""Action"",""Comedy"",""Crime""]",film-poster/5/1/7/5/3/51753-beverly-hills-cop-iii-0-230-0-345-crop,tt0109254,http://www.imdb.com/title/tt0109254/maindetails,beverly-hills-cop-iii,Beverly Hills Cop III,en,"Back in sunny southern California and on the trail of two murderers, Axel Foley again teams up with LA cop Billy Rosewood. Soon, they discover that an amusement park is being used as a front for a massive counterfeiting ring – and it's run by the same gang that shot Billy's boss.",13.89,"[""United States of America""]",1994-05-24,105.0,"[""English""]",306.0,https://www.themoviedb.org/movie/306/,5.9,1292.0,1994.0
5fc85ff26758f696344ad019,"[""Adventure"",""Action"",""Comedy"",""Thriller"",""Crime""]",film-poster/4/7/4/7/3/47473-bad-boys-ii-0-230-0-345-crop,tt0172156,http://www.imdb.com/title/tt0172156/maindetails,bad-boys-ii,Bad Boys II,en,"Out-of-control, trash-talking buddy cops Marcus Burnett and Mike Lowrey of the Miami Narcotics Task Force reunite, and bullets fly, cars crash and laughs explode as they pursue a whacked-out drug lord from the streets of Miami to the barrios of Cuba. But the real fireworks result when Marcus discovers that playboy Mike is secretly romancing Marcus’ sexy sister.",32.121,"[""United States of America""]",2003-07-18,147.0,"[""English"",""Español""]",8961.0,https://www.themoviedb.org/movie/8961/,6.6,4225.0,2003.0
5fc85ff26758f696344ad071,"[""Drama"",""Romance""]",film-poster/5/1/6/7/3/7/516737-the-photograph-0-230-0-345-crop,tt7798646,http://www.imdb.com/title/tt7798646/maindetails,the-photograph-2020,The Photograph,en,"When famed photographer Christina Eames dies unexpectedly, she leaves her estranged daughter, Mae, hurt, angry and full of questions. When Mae finds a photograph tucked away in a safe-deposit box, she soon finds herself delving into her mother's early life -- an investigation that leads to an unexpected romance with a rising journalist.",7.987,"[""United States of America""]",2020-02-14,106.0,"[""English""]",589049.0,https://www.themoviedb.org/movie/589049/,6.6,154.0,2020.0
5fc85ff26758f696344ad100,"[""Romance"",""Drama""]",film-poster/2/9/0/3/5/29035-a-single-man-0-230-0-345-crop,tt1315981,http://www.imdb.com/title/tt1315981/maindetails,a-single-man,A Single Man,en,"The life of George Falconer, a British college professor, is reeling with the recent and sudden loss of his longtime partner. This traumatic event makes George challenge his own will to live as he seeks the console of his close girl friend Charley, who is struggling with her own questions about life.",11.64,"[""United States of America""]",2009-10-19,97.0,"[""Español"",""English""]",34653.0,https://www.themoviedb.org/movie/34653/,7.3,1216.0,2009.0
5fc85ff26758f696344acdf7,"[""Horror"",""Thriller""]",film-poster/1/7/1/2/5/6/171256-the-den-0-230-0-345-crop,tt2503154,http://www.imdb.com/title/tt2503154/maindetails,the-den,The Den,en,A young woman studying the habits of webcam chat users from the apparent safety of her apartment witnesses a brutal murder online and is quickly immersed in a nightmare in which she and her loved ones are targeted for the same grisly fate as the first victim.,7.58,"[""United States of America""]",2013-12-12,81.0,"[""English""]",244610.0,https://www.themoviedb.org/movie/244610/,6.0,248.0,2013.0
5fc85ff26758f696344acf0f,"[""Drama"",""Music"",""Romance""]",sm/upload/3u/yq/fn/hr/epUyAfIgsrpIcY0qi6dhnay5rpl-0-230-0-345-crop,tt0087957,http://www.imdb.com/title/tt0087957/maindetails,purple-rain,Purple Rain,en,"A victim of his own anger, the Kid is a Minneapolis musician on the rise with his band, the Revolution, escaping a tumultuous home life through music. While trying to avoid making the same mistakes as his truculent father, the Kid navigates the club scene and a rocky relationship with a captivating singer, Apollonia. But another musician, Morris, looks to steal the Kid's spotlight -- and his girl.",5.834,"[""United States of America""]",1984-07-27,111.0,"[""English""]",13763.0,https://www.themoviedb.org/movie/13763/,6.7,255.0,1984.0
5fc85ff26758f696344ad0eb,"[""Drama""]",film-poster/1/5/4/0/5/15405-early-summer-0-230-0-345-crop,tt0043313,http://www.imdb.com/title/tt0043313/maindetails,early-summer,Early Summer,ja,"Noriko, still single at the advanced age of 28, lives contentedly in an extended family household that includes her parents and her brother's family. An uncle's visit prompts the family to find her a husband.",6.956,"[""Japan""]",1951-10-03,135.0,"[""English"",""日本語""]",50247.0,https://www.themoviedb.org/movie/50247/,7.9,102.0,1951.0
5fc85ff26758f696344ad011,"[""Drama"",""Romance""]",film-poster/1/3/7/9/2/8/137928-the-lunchbox-0-230-0-345-crop,tt2350496,http://www.imdb.com/title/tt2350496/maindetails,the-lunchbox,The Lunchbox,hi,"A mistaken delivery in Mumbai's famously efficient lunchbox delivery system (Mumbai's Dabbawallahs) connects a young housewife to a stranger in the dusk of his life. They build a fantasy world together through notes in the lunchbox. Gradually, this fantasy threatens to overwhelm their reality.",8.335,"[""India"",""France"",""Germany""]",2013-09-20,104.0,"[""English"",""हिन्दी""]",191714.0,https://www.themoviedb.org/movie/191714/,7.3,512.0,2013.0
5fc85f606758f69634496fd9,"[""Comedy"",""Drama"",""Romance""]",sm/upload/9j/zy/5o/tg/md9kMKnLG8LG4pMDM98gy5x4K5L-0-230-0-345-crop,tt0109831,http://www.imdb.com/title/tt0109831/maindetails,four-weddings-and-a-funeral,Four Weddings and a Funeral,en,"Over the course of five social occasions, a committed bachelor must consider the notion that he may have discovered love.",12.657,"[""United Kingdom""]",1994-03-09,117.0,"[""English""]",712.0,https://www.themoviedb.org/movie/712/,6.8,2002.0,1994.0
5fc85ff26758f696344ad109,"[""Comedy"",""Horror"",""Thriller""]",sm/upload/z5/fl/zb/ff/vie8a3z219Zsw81eAsM58B6VFEn-0-230-0-345-crop,tt0437857,http://www.imdb.com/title/tt0437857/maindetails,behind-the-mask-the-rise-of-leslie-vernon,Behind the Mask: The Rise of Leslie Vernon,en,"The next great psycho horror slasher has given a documentary crew exclusive access to his life as he plans his reign of terror over the sleepy town of Glen Echo, all the while deconstructing the conventions and archetypes of the horror genre for them.",6.052,"[""United States of America""]",2006-08-29,92.0,"[""English""]",10961.0,https://www.themoviedb.org/movie/10961/,6.6,300.0,2006.0
5fc85ff26758f696344ad075,"[""Western""]",film-poster/4/9/8/5/8/49858-the-searchers-0-230-0-345-crop,tt0049730,http://www.imdb.com/title/tt0049730/maindetails,the-searchers,The Searchers,en,"As a Civil War veteran spends years searching for a young niece captured by Indians, his motivation becomes increasingly questionable.",11.151,"[""United States of America""]",1956-05-07,119.0,"[""Español"",""English"",""""]",3114.0,https://www.themoviedb.org/movie/3114/,7.8,967.0,1956.0
5fc85ff26758f696344ad0b6,"[""Drama""]",film-poster/8/4/1/0/2/84102-in-another-country-0-230-0-345-crop,tt1989712,http://www.imdb.com/title/tt1989712/maindetails,in-another-country,In Another Country,ko,A three-tiered story centered on a trio of French tourists visiting the same seaside resort.,3.655,"[""South Korea""]",2012-05-30,89.0,"[""English"",""한국어/조선말"",""Français""]",103753.0,https://www.themoviedb.org/movie/103753/,6.4,78.0,2012.0
5fc85ff26758f696344acf22,"[""Music"",""Drama""]",sm/upload/j7/2k/aq/21/5Re4KeKhTXRdTb52R31zNisGwqc-0-230-0-345-crop,tt0100436,http://www.imdb.com/title/tt0100436/maindetails,pump-up-the-volume,Pump Up the Volume,en,"Mark Hunter, a lonely high school student, uses his shortwave radio to moonlight as the popular pirate DJ ""Hard Harry."" When his show gets blamed for a teen committing suicide, the students clash with high school faculty and the authorities.",11.584,"[""Canada"",""United States of America""]",1990-08-22,105.0,"[""English""]",8428.0,https://www.themoviedb.org/movie/8428/,7.1,245.0,1990.0
5fc85ff26758f696344ad0d6,"[""Comedy"",""Romance""]",film-poster/3/9/8/9/8/39898-valley-girl-0-230-0-345-crop,tt0086525,http://www.imdb.com/title/tt0086525/maindetails,valley-girl,Valley Girl,en,"Julie, a girl from the valley, meets Randy, a punk from the city. They are from different worlds and find love. Somehow they need to stay together in spite of her trendy, shallow friends.",6.252,"[""United States of America""]",1983-04-08,99.0,"[""English""]",19053.0,https://www.themoviedb.org/movie/19053/,5.9,144.0,1983.0
5fc85ff26758f696344ad008,"[""Drama"",""Family"",""Romance""]",film-poster/3/4/7/3/6/34736-the-greatest-show-on-earth-0-230-0-345-crop,tt0044672,http://www.imdb.com/title/tt0044672/maindetails,the-greatest-show-on-earth,The Greatest Show on Earth,en,"To ensure a full profitable season, circus manager Brad Braden engages The Great Sebastian, though this moves his girlfriend Holly from her hard-won center trapeze spot. Holly and Sebastian begin a dangerous one-upmanship duel in the ring, while he pursues her on the ground.",7.822,"[""United States of America""]",1952-02-16,152.0,"[""English"",""Pусский""]",27191.0,https://www.themoviedb.org/movie/27191/,6.3,157.0,1952.0
5fc85ff26758f696344ad107,"[""Mystery"",""Horror"",""Thriller""]",film-poster/2/2/5/8/4/22584-the-night-evelyn-came-out-of-the-grave-0-230-0-345-crop,tt0067487,http://www.imdb.com/title/tt0067487/maindetails,the-night-evelyn-came-out-of-the-grave,The Night Evelyn Came Out of the Grave,it,"A wealthy English lord is suffering a mental breakdown following the death of his red-headed wife, Evelyn, whom he feared was cheating on him. He tours local bars and dives, scouring for lovely red-heads willing to come back to his decaying castle in the country, where he seduces them, then tortures and kills them. His friend the doctor talks him into marrying again to help heal his slowly-rotting mind, which he does--but are the doctor's orders really what he needs?",4.024,"[""Italy""]",1971-08-18,103.0,"[""Italiano""]",42499.0,https://www.themoviedb.org/movie/42499/,6.1,38.0,1971.0
5fc85ff26758f696344ace9a,"[""Music"",""Action"",""Comedy"",""Crime""]",film-poster/4/5/1/8/0/45180-blues-brothers-2000-0-230-0-345-crop,tt0118747,http://www.imdb.com/title/tt0118747/maindetails,blues-brothers-2000,Blues Brothers 2000,en,"Finally released from prison, Elwood Blues is once again enlisted by Sister Mary Stigmata in her latest crusade to raise funds for a children's hospital. Hitting the road to re-unite the band and win the big prize at the New Orleans Battle of the Bands, Elwood is pursued cross-country by the cops.",15.703,"[""United States of America""]",1998-02-05,123.0,"[""Pусский"",""English""]",11568.0,https://www.themoviedb.org/movie/11568/,5.4,495.0,1998.0
5fc85ff26758f696344ace09,"[""Horror"",""Science Fiction""]",film-poster/3/3/6/5/9/33659-slugs-0-230-0-345-crop,tt0093995,http://www.imdb.com/title/tt0093995/maindetails,slugs,Slugs,es,"People are dying mysteriously and gruesomely, and nobody has a clue what the cause is. Only health worker Mike Brady has a possible solution, but his theory of killer slugs is laughed at by the authorities. Only when the body count begins to rise and a slug expert from England begins snooping around does it begin to look like Mike had the right idea after all.",6.255,"[""Spain"",""United States of America""]",1988-02-05,89.0,"[""English""]",28452.0,https://www.themoviedb.org/movie/28452/,5.7,99.0,1988.0
5fc85ff26758f696344ad0d7,"[""Comedy"",""Drama""]",film-poster/5/2/7/4/0/9/527409-french-exit-0-230-0-345-crop,tt10279362,http://www.imdb.com/title/tt10279362/maindetails,french-exit-2020,French Exit,en,"“My plan was to die before the money ran out,” says 60-year-old penniless Manhattan socialite Frances Price, but things didn’t go as planned. Her husband Franklin has been dead for 12 years and with his vast inheritance gone, she cashes in the last of her possessions and resolves to live out her twilight days anonymously in a borrowed apartment in Paris, accompanied by her directionless son Malcolm and a cat named Small Frank—who may or may not embody the spirit of Frances’s dead husband.",15.507,"[""Canada"",""Ireland"",""United States of America""]",2021-02-12,113.0,"[""English""]",599960.0,https://www.themoviedb.org/movie/599960/,5.9,55.0,2020.0
5fc85ff26758f696344ad059,"[""Drama"",""Horror"",""Mystery""]",sm/upload/8i/fl/ux/x4/uQjxpEYktu36ZiWKfn0t0FySmXl-0-230-0-345-crop,tt7557108,http://www.imdb.com/title/tt7557108/maindetails,saint-maud,Saint Maud,en,"Having recently found God, self-effacing young nurse Maud arrives at a plush home to care for Amanda, a hedonistic dancer left frail from a chronic illness. When a chance encounter with a former colleague throws up hints of a dark past, it becomes clear there is more to sweet Maud than meets the eye.",19.389,"[""United Kingdom""]",2020-10-09,85.0,"[""English"",""Cymraeg""]",575776.0,https://www.themoviedb.org/movie/575776/,6.8,329.0,2019.0
5fc85ff36758f696344ad37a,"[""Drama"",""Comedy""]",film-poster/4/0/2/4/0/7/402407-i-love-you-daddy-0-230-0-345-crop,tt7264080,http://www.imdb.com/title/tt7264080/maindetails,i-love-you-daddy,"I Love You, Daddy",en,"When a successful television writer's daughter becomes the interest of an aging filmmaker with an appalling past, he becomes worried about how to handle the situation.",5.906,"[""United States of America""]",2017-09-09,123.0,"[""English""]",470932.0,https://www.themoviedb.org/movie/470932/,5.7,60.0,2017.0
5fc85ff36758f696344ad389,"[""Action"",""Thriller"",""Mystery""]",sm/upload/bw/px/ga/4d/36zbHT728v00HbbUBmrsOMu7Hde-0-230-0-345-crop,tt1712261,http://www.imdb.com/title/tt1712261/maindetails,triple-9,Triple 9,en,A gang of criminals and corrupt cops plan the murder of a police officer in order to pull off their biggest heist yet across town.,22.732,"[""United States of America""]",2016-02-19,115.0,"[""English""]",146198.0,https://www.themoviedb.org/movie/146198/,5.9,1706.0,2016.0
5fc85ff26758f696344ad1f0,"[""Drama"",""Thriller"",""Action""]",film-poster/5/1/0/8/4/51084-blood-diamond-0-230-0-345-crop,tt0450259,http://www.imdb.com/title/tt0450259/maindetails,blood-diamond,Blood Diamond,en,"An ex-mercenary turned smuggler. A Mende fisherman. Amid the explosive civil war overtaking 1999 Sierra Leone, these men join for two desperate missions: recovering a rare pink diamond of immense value and rescuing the fisherman's son, conscripted as a child soldier into the brutal rebel forces ripping a swath of torture and bloodshed countrywide.",27.407,"[""Germany"",""United States of America""]",2006-01-26,143.0,"[""Afrikaans"",""English""]",1372.0,https://www.themoviedb.org/movie/1372/,7.5,5905.0,2006.0
5fc85ff36758f696344ad306,"[""Comedy"",""Crime"",""Mystery""]",film-poster/2/4/9/3/3/24933-super-troopers-0-230-0-345-crop,tt0247745,http://www.imdb.com/title/tt0247745/maindetails,super-troopers,Super Troopers,en,"Five bored, occasionally high and always ineffective Vermont state troopers must prove their worth to the governor or lose their jobs. After stumbling on a drug ring, they plan to make a bust, but a rival police force is out to steal the glory.",8.046,"[""United States of America""]",2001-01-18,100.0,"[""English""]",39939.0,https://www.themoviedb.org/movie/39939/,6.6,793.0,2001.0
5fc85ff36758f696344ad572,"[""Crime"",""Action"",""Thriller""]",film-poster/1/6/5/6/3/16563-hobo-with-a-shotgun-0-230-0-345-crop,tt1640459,http://www.imdb.com/title/tt1640459/maindetails,hobo-with-a-shotgun,Hobo with a Shotgun,en,"A vigilante homeless man pulls into a new city and finds himself trapped in urban chaos, a city where crime rules and where the city's crime boss reigns. Seeing an urban landscape filled with armed robbers, corrupt cops, abused prostitutes and even a pedophile Santa, the Hobo goes about bringing justice to the city the best way he knows how - with a 20-gauge shotgun. Mayhem ensues when he tries to make things better for the future generation. Street justice will indeed prevail.",7.78,"[""Canada"",""United States of America""]",2011-05-06,86.0,"[""English""]",49010.0,https://www.themoviedb.org/movie/49010/,5.9,421.0,2011.0
5fc85ff36758f696344ad5dc,"[""Crime"",""Drama""]",film-poster/7/2/1/1/7211-mikey-and-nicky-0-230-0-345-crop,tt0074901,http://www.imdb.com/title/tt0074901/maindetails,mikey-and-nicky,Mikey and Nicky,en,"In Philadelphia, a small-time bookie who stole mob money is in hiding and he begs a childhood friend to help him evade the hit-man who's on his trail.",5.244,"[""United States of America""]",1976-12-21,106.0,"[""עִבְרִית"",""English""]",59143.0,https://www.themoviedb.org/movie/59143/,6.8,82.0,1976.0
5fc85ff26758f696344ad1f1,"[""Horror"",""Drama""]",film-poster/3/2/7/2/9/0/327290-the-transfiguration-0-230-0-345-crop,tt5039088,http://www.imdb.com/title/tt5039088/maindetails,the-transfiguration,The Transfiguration,en,"When troubled teen Milo, who has a fascination with vampire lore, meets the equally alienated Sophie, the two form a bond that begins to blur Milo's fantasy into reality.",6.461,"[""United States of America""]",2016-04-14,97.0,"[""English""]",392818.0,https://www.themoviedb.org/movie/392818/,6.1,100.0,2016.0
5fc85ff26758f696344ad048,"[""Documentary"",""Music""]",sm/upload/a8/yl/9x/n4/dontlookback-0-230-0-345-crop,tt0061589,http://www.imdb.com/title/tt0061589/maindetails,dont-look-back-1967,Dont Look Back,en,"In this wildly entertaining vision of one of the twentieth century’s greatest artists, Bob Dylan is surrounded by teen fans, gets into heated philosophical jousts with journalists, and kicks back with fellow musicians Joan Baez, Donovan, and Alan Price.",7.033,"[""United States of America""]",1967-05-17,96.0,"[""English""]",135.0,https://www.themoviedb.org/movie/135/,7.6,107.0,1967.0
5fc85ff36758f696344ad3dc,"[""Action"",""Thriller"",""Crime"",""Drama""]",film-poster/4/2/6/6/5/42665-thriller-a-cruel-picture-0-230-0-345-crop,tt0072285,http://www.imdb.com/title/tt0072285/maindetails,thriller-a-cruel-picture,Thriller: A Cruel Picture,sv,"A young woman, muted after a sexual assault as a child, is trained to seek violent revenge on those who have wronged her after being kidnapped and forced to work as a prostitute.",7.216,"[""Sweden""]",1973-05-01,104.0,"[""svenska""]",15018.0,https://www.themoviedb.org/movie/15018/,6.6,126.0,1973.0
5fc85ff26758f696344ad1f2,"[""Thriller""]",film-poster/1/1/8/5/6/8/118568-in-fear-0-230-0-345-crop,tt2165859,http://www.imdb.com/title/tt2165859/maindetails,in-fear,In Fear,en,"Driving, lost and tormented in the night, primal fears of the dark and the unknown give way to fear that you have let the evil in, or that it is already there.",5.979,"[""United Kingdom""]",2013-04-03,85.0,"[""English""]",159095.0,https://www.themoviedb.org/movie/159095/,5.6,163.0,2013.0
5fc85ff36758f696344ad292,"[""Adventure"",""Science Fiction"",""Mystery""]",sm/upload/uh/ji/bf/oa/t7uNeDyWszBxLSshlDT8oN1Uy4a-0-230-0-345-crop,tt0065462,http://www.imdb.com/title/tt0065462/maindetails,beneath-the-planet-of-the-apes,Beneath the Planet of the Apes,en,"The sole survivor of an interplanetary rescue mission discovers a planet ruled by apes, and an underground city run by telepathic humans.",15.269,"[""United States of America""]",1970-04-23,95.0,"[""English""]",1685.0,https://www.themoviedb.org/movie/1685/,6.2,888.0,1970.0
5fc85ff36758f696344ad693,"[""Thriller"",""Horror""]",film-poster/4/8/6/1/2/48612-i-know-who-killed-me-0-230-0-345-crop,tt0897361,http://www.imdb.com/title/tt0897361/maindetails,i-know-who-killed-me,I Know Who Killed Me,en,"An idyllic small town is rocked when Aubrey Fleming, a bright and promising young woman, is abducted and tortured by a sadistic serial killer. When she manages to escape, the traumatized girl who regains consciousness in the hospital insists that she is not who they think she is and that the real Aubrey Fleming is still in mortal danger.",9.722,"[""United States of America""]",2007-07-27,105.0,"[""English"",""Español"",""Polski""]",5857.0,https://www.themoviedb.org/movie/5857/,4.5,281.0,2007.0
5fc86a006758f6963477040a,"[""Horror"",""Thriller""]",sm/upload/tr/7n/rd/bo/yfwncNHhkTvKYmHBbTwUEiTCGnn-0-230-0-345-crop,tt1320244,http://www.imdb.com/title/tt1320244/maindetails,the-last-exorcism,The Last Exorcism,en,"After years of performing “exorcisms” and taking believers’ money, Reverend Marcus travels to rural Louisiana with a film crew so he can dispel what he believes is the myth of demonic possession. The dynamic reverend is certain that this will be another routine “exorcism” on a disturbed religious fanatic but instead comes upon the blood-soaked farm of the Sweetzer family and a true evil he would have never thought imaginable.",13.576,"[""United States of America"",""France""]",2010-08-27,87.0,"[""English""]",38358.0,https://www.themoviedb.org/movie/38358/,5.6,774.0,2010.0
5fc86a006758f69634770406,"[""Comedy""]",sm/upload/wu/r9/ma/tt/2VMXuUAvU8T0oQl0w77CqVARxYs-0-230-0-345-crop,tt0374900,http://www.imdb.com/title/tt0374900/maindetails,napoleon-dynamite,Napoleon Dynamite,en,"A listless and alienated teenager decides to help his new friend win the class presidency in their small western high school, while he must deal with his bizarre family life back home.",11.157,"[""United States of America""]",2004-06-11,95.0,"[""English""]",8193.0,https://www.themoviedb.org/movie/8193/,6.8,1349.0,2004.0
5fc86a006758f696347705ad,"[""Horror""]",sm/upload/li/zr/wd/qz/3NIafPnnzakWkhzjepE52JyKoxM-0-230-0-345-crop,tt0382628,http://www.imdb.com/title/tt0382628/maindetails,dark-water-2005,Dark Water,en,"Dahlia Williams and her daughter Cecelia move into a rundown apartment on New York's Roosevelt Island. She is currently in midst of divorce proceedings and the apartment, though near an excellent school for her daughter, is all she can afford. From the time she arrives, there are mysterious occurrences and there is a constant drip from the ceiling in her daughter's bedroom.",10.541,"[""United States of America""]",2005-07-08,105.0,"[""English""]",9009.0,https://www.themoviedb.org/movie/9009/,5.5,741.0,2005.0
5fc86a006758f69634770384,"[""Comedy"",""Music""]",film-poster/4/1/5/4/4/41544-waiting-for-guffman-0-230-0-345-crop,tt0118111,http://www.imdb.com/title/tt0118111/maindetails,waiting-for-guffman,Waiting for Guffman,en,Aspiring director Corky St. Clair and the marginally talented amateur cast of his hokey small-town musical production go overboard when they learn that Broadway theater agent Mort Guffman will be in attendance.,6.635,"[""United States of America""]",1996-08-21,84.0,"[""English""]",16448.0,https://www.themoviedb.org/movie/16448/,7.1,175.0,1996.0
5fc86a006758f696347703c5,"[""Science Fiction"",""Thriller""]",film-poster/4/3/5/8/3/3/435833-i-am-mother-0-230-0-345-crop,tt6292852,http://www.imdb.com/title/tt6292852/maindetails,i-am-mother,I Am Mother,en,"A teenage girl is raised underground by a robot ""Mother"", designed to repopulate the earth following an extinction event. But their unique bond is threatened when an inexplicable stranger arrives with alarming news.",21.049,"[""Australia""]",2019-06-07,114.0,"[""English""]",505948.0,https://www.themoviedb.org/movie/505948/,6.7,1909.0,2019.0
5fc86a006758f696347704c1,"[""Drama"",""Romance""]",film-poster/3/9/2/0/7/39207-the-children-s-hour-0-230-0-345-crop,tt0054743,http://www.imdb.com/title/tt0054743/maindetails,the-childrens-hour,The Children's Hour,en,"A private school for young girls is scandalized when one spiteful student, Mary Tilford, accuses the two young women who run the school of having a lesbian relationship.",6.687,"[""United States of America""]",1961-12-19,108.0,"[""English""]",20139.0,https://www.themoviedb.org/movie/20139/,7.9,232.0,1961.0
5fc86a006758f69634770451,"[""Horror"",""Mystery"",""Thriller""]",film-poster/1/8/3/3/2/18332-the-pit-0-230-0-345-crop,tt0086113,http://www.imdb.com/title/tt0086113/maindetails,the-pit,The Pit,en,"Twelve year-old Jamie Benjamin is a solitary misunderstood boy in his preteens. His classmates pick on him, his neighbors think he's weird and his parents ignore him. But now Jamie has a secret weapon: deep in the woods he has discovered a deep pit full of man-eating creatures he calls Trogs... and it isn't long before he gets an idea for getting revenge and feeding the Trogs in the process!",4.536,"[""Canada""]",1981-10-23,97.0,"[""English""]",47038.0,https://www.themoviedb.org/movie/47038/,5.8,59.0,1981.0
5fc86a006758f69634770399,"[""Documentary""]",film-poster/5/6/7/7/2/56772-nostalgia-for-the-light-0-230-0-345-crop,tt1556190,http://www.imdb.com/title/tt1556190/maindetails,nostalgia-for-the-light,Nostalgia for the Light,es,"In Chile's Atacama Desert, astronomers peer deep into the cosmos in search for answers concerning the origins of life. Nearby, a group of women sift through the sand searching for body parts of loved ones, dumped unceremoniously by Pinochet's regime.",6.338,"[""Chile""]",2010-10-27,93.0,"[""English"",""Español""]",72721.0,https://www.themoviedb.org/movie/72721/,7.5,106.0,2010.0
5fc86a016758f696347705cc,"[""Drama"",""Family"",""Fantasy"",""Adventure""]",sm/upload/2k/90/02/dh/uHfRay8H5lS4dhaHkcl4yebhijU-0-230-0-345-crop,tt0088323,http://www.imdb.com/title/tt0088323/maindetails,the-neverending-story,The NeverEnding Story,en,"While hiding from bullies in his school's attic, a young boy discovers the extraordinary land of Fantasia, through a magical book called The Neverending Story. The book tells the tale of Atreyu, a young warrior who, with the help of a luck dragon named Falkor, must save Fantasia from the destruction of The Nothing.",41.145,"[""Germany""]",1984-04-05,102.0,"[""English""]",34584.0,https://www.themoviedb.org/movie/34584/,7.2,3084.0,1984.0
5fc86a016758f696347705e8,"[""Documentary""]",film-poster/1/1/8/5/3/5/118535-cutie-and-the-boxer-0-230-0-345-crop,tt2355540,http://www.imdb.com/title/tt2355540/maindetails,cutie-and-the-boxer,Cutie and the Boxer,en,"This candid New York love story explores the chaotic 40-year marriage of famed boxing painter Ushio Shinohara and his wife, Noriko. Anxious to shed her role as her overbearing husband's assistant, Noriko finds an identity of her own.",4.356,"[""United States of America""]",2013-08-16,81.0,"[""日本語"",""English""]",159002.0,https://www.themoviedb.org/movie/159002/,7.1,59.0,2013.0
